,,BEV,FCV,HEV,ICE,PHEV,Trolley
car,1993,3.2665084194642285e-13,0.0,21492412.997737944,0.0,8512853.069207417,0.0
car,1994,3.7055279081732754e-13,0.0,24747577.979666203,0.0,9778939.709792677,0.0
car,1995,3.90502931945814e-13,0.0,26094920.38123797,0.0,10307258.71845247,0.0
car,1996,3.996981307790342e-13,0.0,26901825.956241477,0.0,10619326.773167768,0.0
car,1997,4.1190863937642956e-13,0.0,27978590.384625908,0.0,11037537.595660865,0.0
car,1998,4.2440280554069196e-13,0.0,29041460.159324344,0.0,11447746.583472647,0.0
car,1999,4.230306421642345e-13,0.0,29191420.473531194,0.0,11494877.76811177,0.0
car,2000,4.1815268151800503e-13,0.0,29225933.27893065,0.0,11490311.553729607,0.0
car,2001,4.199140354718651e-13,0.0,29778578.782646794,0.0,11693862.855365302,0.0
car,2002,3.8814170867485566e-13,0.0,27978410.33787287,0.0,10973900.648469895,0.0
car,2003,3.5122520700640716e-13,0.0,25628305.741513595,0.0,10041672.852807228,0.0
car,2004,3.169385406372227e-13,0.0,23490948.335812405,0.0,9194044.956377368,0.0
car,2005,2.7407490388226554e-13,0.0,20791113.883269157,0.0,8127083.109554301,0.0
car,2006,2.3349483044653546e-13,0.0,24516339.074563783,0.0,9115140.799873428,0.0
car,2007,2.0468364946863335e-13,0.0,32693237.70465904,0.0,11545061.447003916,0.0
car,2008,20948281.20698251,0.0,38908743.05496427,0.0,18914645.95443238,0.0
car,2009,113529541.61814862,0.0,53897681.52414921,0.0,32893422.15962532,0.0
car,2010,279531313.89843625,0.0,77899386.74827857,0.0,45979531.213741355,0.0
car,2011,493117816.8964484,0.0,105146378.09264325,0.0,58937876.46994799,0.0
car,2012,755429884.2755274,0.0,144797315.90441513,0.0,85414721.024667,0.0
car,2013,1003515932.3134025,0.0,218047670.98201475,0.0,132094676.1791782,0.0
car,2014,1265549119.5646765,0.0,375305420.7243424,0.0,229347184.58883327,0.0
car,2015,1572055149.9936454,0.0,659861881.0245682,0.0,437903171.3889343,0.0
car,2016,1925220468.4920204,0.0,780224590.3560524,0.0,530587548.29155403,0.0
car,2017,2299471945.266594,0.0,894533115.5634526,0.0,618053462.9810584,0.0
car,2018,2671323942.473023,0.0,1016629655.8401237,0.0,713113338.9323579,0.0
car,2019,3062418158.6104655,0.0,1138507592.86403,0.0,810620629.8080088,0.0
car,2020,3433645909.272694,0.0,1246926329.796081,0.0,901550957.9204211,0.0
car,2021,4066983428.4165754,0.0,1377029416.352286,0.0,1018246799.1342897,0.0
car,2022,4884594412.174496,0.0,1565047310.6123383,0.0,1180955638.6306152,0.0
car,2023,5706387025.937008,0.0,1750453547.9025192,0.0,1340299864.5697503,0.0
car,2024,6496341725.751081,0.0,1925579397.0040925,0.0,1497550996.5663087,0.0
car,2025,7133990872.4426,0.0,2088322271.0377128,0.0,1652168351.8969712,0.0
car,2026,7758592969.670445,0.0,2234200420.4483857,0.0,1802000538.3929958,0.0
car,2027,8370835579.923586,0.0,2376901124.553339,0.0,1953564841.9198432,0.0
car,2028,8995782422.976622,0.0,2519621514.731606,0.0,2107382303.2495484,0.0
car,2029,9656400296.860418,0.0,2654029030.4156327,0.0,2261120173.7713103,0.0
car,2030,10387980610.25651,0.0,2780943232.753863,0.0,2414200114.1841774,0.0
car,2031,11321567650.748508,0.0,2925434322.209114,0.0,2588756769.080059,0.0
car,2032,12188227182.30156,0.0,3055886969.578558,0.0,2750901909.789769,0.0
car,2033,12938362704.20419,0.0,3153963927.754465,0.0,2885846629.987048,0.0
car,2034,13639799372.265581,0.0,3231846738.709179,0.0,3004399500.852382,0.0
car,2035,14374677282.67819,0.0,3304741009.615697,0.0,3117335028.16324,0.0
car,2036,15197828926.958914,0.0,3382100381.298989,0.0,3231125374.767457,0.0
car,2037,16140295080.07302,0.0,3442166068.8084254,0.0,3327378337.7945204,0.0
car,2038,17251199899.19803,0.0,3486317572.7092495,0.0,3413848399.076984,0.0
car,2039,18558863970.168667,0.0,3515407092.533321,0.0,3483767346.204058,0.0
car,2040,20070236360.606674,0.0,3528123942.339754,0.0,3530300439.742997,0.0
car,2041,21793603402.47592,0.0,3520485899.8319077,0.0,3553108996.388155,0.0
car,2042,23841246919.63331,0.0,3499922367.8062887,0.0,3559961071.72571,0.0
car,2043,26276226974.56392,0.0,3471500404.4492073,0.0,3555781986.611158,0.0
car,2044,29132584188.932163,0.0,3432262368.2770343,0.0,3538434808.8013277,0.0
car,2045,32414174435.629585,0.0,3381159696.889214,0.0,3501970055.700144,0.0
car,2046,35978507244.25113,0.0,3323537394.14956,0.0,3450967642.9282036,0.0
car,2047,39825028083.84374,0.0,3261868014.4742985,0.0,3393616526.9493017,0.0
car,2048,43902916410.77986,0.0,3194014308.4215574,0.0,3332206241.1051373,0.0
car,2049,48171810702.359146,0.0,3123314253.033217,0.0,3262788137.023327,0.0
car,2050,52628600121.85598,0.0,3052331381.894291,0.0,3190451775.7445984,0.0
car,2051,57192185225.99416,0.0,2979722975.103289,0.0,3116525511.086996,0.0
car,2052,61830763470.2792,0.0,2908376281.6063333,0.0,3043750967.9346704,0.0
car,2053,66493746440.51978,0.0,2840648599.9233055,0.0,2971938864.8714848,0.0
car,2054,71135396732.82349,0.0,2777856853.665794,0.0,2905371730.9506216,0.0
car,2055,75673040091.023,0.0,2720983689.841183,0.0,2844478463.728548,0.0
car,2056,80001933632.76407,0.0,2669979297.2158694,0.0,2790630645.9037895,0.0
car,2057,84150430106.58273,0.0,2626781259.8134217,0.0,2747190190.1072764,0.0
car,2058,88133289942.51576,0.0,2592279447.5459337,0.0,2714207358.6267548,0.0
car,2059,91926936161.42155,0.0,2566479940.1308513,0.0,2691175255.801558,0.0
car,2060,95519006528.1864,0.0,2549392054.091941,0.0,2678543921.317638,0.0
car,2061,98882051119.02885,0.0,2540669315.872338,0.0,2675223977.619323,0.0
car,2062,102074146127.3079,0.0,2541731969.67735,0.0,2682610111.5589347,0.0
car,2063,105098356841.40048,0.0,2552096872.0920043,0.0,2700149253.1309648,0.0
car,2064,107977783507.18213,0.0,2571442696.8459387,0.0,2727949878.1380973,0.0
car,2065,110753283104.61562,0.0,2599688524.4143543,0.0,2765730859.3472033,0.0
car,2066,113418592956.66827,0.0,2634921139.380495,0.0,2811327573.5671005,0.0
car,2067,116035378035.10669,0.0,2677568927.930013,0.0,2864356927.9009805,0.0
car,2068,118636044149.53732,0.0,2727237404.576477,0.0,2923979822.589137,0.0
car,2069,121253152153.40266,0.0,2783660204.854079,0.0,2990824721.91834,0.0
car,2070,123913455153.65758,0.0,2846223046.5065413,0.0,3063979916.432359,0.0
car,2071,126593915549.34369,0.0,2912828620.8029113,0.0,3141748047.38123,0.0
car,2072,129368615551.0996,0.0,2984517932.235868,0.0,3224951744.195537,0.0
car,2073,132262296685.87547,0.0,3061029062.464976,0.0,3313507149.4765964,0.0
car,2074,135293771795.67914,0.0,3142022703.961652,0.0,3406945594.664204,0.0
car,2075,138477827298.47977,0.0,3227364230.249855,0.0,3505306372.3431945,0.0
car,2076,141781778716.34256,0.0,3315445743.1206846,0.0,3607338060.5535746,0.0
car,2077,145261867351.1597,0.0,3407873395.717814,0.0,3714490920.1060796,0.0
car,2078,148934081673.65356,0.0,3504773176.015508,0.0,3827361420.190354,0.0
car,2079,152813339470.13095,0.0,3606105289.23118,0.0,3946091208.119228,0.0
car,2080,156922483090.9712,0.0,3711883445.7093015,0.0,4070592128.147833,0.0
car,2081,161214334756.0168,0.0,3820092392.0982575,0.0,4199548503.574748,0.0
car,2082,165747481405.77908,0.0,3932282724.571223,0.0,4334314341.133078,0.0
car,2083,170529965835.6126,0.0,4048405316.7634325,0.0,4475200245.964911,0.0
car,2084,175570473242.78354,0.0,4168257949.4744687,0.0,4622178390.204991,0.0
car,2085,180876758615.26907,0.0,4291389181.0577927,0.0,4775468462.76041,0.0
car,2086,186407698060.87238,0.0,4415456244.9753275,0.0,4933287114.9015665,0.0
car,2087,192215496700.07654,0.0,4541469884.18479,0.0,5096846736.543267,0.0
car,2088,198311741799.7477,0.0,4668515490.232651,0.0,5265533050.55121,0.0
car,2089,204705948505.4852,0.0,4795545581.431688,0.0,5438581771.816265,0.0
car,2090,211407499937.889,0.0,4921385478.732112,0.0,5615142472.570854,0.0
car,2091,218375401749.51083,0.0,5042750717.589133,0.0,5792840912.929407,0.0
car,2092,225680387801.52777,0.0,5159228560.587269,0.0,5971704123.7906065,0.0
car,2093,233363522225.9118,0.0,5268513742.567534,0.0,6150427198.211965,0.0
car,2094,241465085359.1228,0.0,5367964949.6523485,0.0,6327818096.457766,0.0
car,2095,250017812116.70245,0.0,5454859733.407827,0.0,6501854551.06632,0.0
car,2096,258999750428.0618,0.0,5524105745.608093,0.0,6668618710.4737215,0.0
car,2097,268479450559.29974,0.0,5574891068.494458,0.0,6827437261.945046,0.0
car,2098,278437401970.264,0.0,5605485344.920546,0.0,6977908883.151685,0.0
car,2099,288840170966.57294,0.0,5615175245.810939,0.0,7118586633.214943,0.0
car,2100,299666102079.20636,0.0,5603196748.724841,0.0,7246775298.465884,0.0
