,,BEV,FCV,HEV,ICE,PHEV,Trolley
HFT,2066,0.0,0.0,23073040.23769366,0.0,274746007.0688601,0.0
HFT,2067,0.0,0.0,23068564.942487024,0.0,280479535.885484,0.0
HFT,2068,0.0,0.0,22979525.07041423,0.0,286227891.8359124,0.0
HFT,2069,0.0,0.0,22911082.884846848,0.0,291549396.35233945,0.0
HFT,2070,0.0,0.0,22836552.18653216,0.0,296727603.57627165,0.0
HFT,2071,0.0,0.0,22362250.79583798,0.0,300801852.45565623,0.0
HFT,2072,0.0,0.0,22346977.593592767,0.0,305739180.06529325,0.0
HFT,2073,0.0,0.0,22218381.327747773,0.0,311534515.43709016,0.0
HFT,2074,0.0,0.0,22083003.040123917,0.0,317240962.1984241,0.0
HFT,2075,0.0,0.0,21923979.264385745,0.0,322900519.4231103,0.0
HFT,2076,0.0,0.0,21548409.37796771,0.0,326207979.7406183,0.0
HFT,2077,0.0,0.0,21339971.632766068,0.0,331653896.4629186,0.0
HFT,2078,0.0,0.0,21018393.808710903,0.0,337452645.6915451,0.0
HFT,2079,0.0,0.0,20683381.39044762,0.0,343180982.6904031,0.0
HFT,2080,0.0,0.0,20322030.247114312,0.0,349082290.6648442,0.0
HFT,2081,0.0,0.0,19823204.305654794,0.0,352629418.60928917,0.0
HFT,2082,0.0,0.0,19498100.71388591,0.0,358464453.0235216,0.0
HFT,2083,0.0,0.0,19164273.747964505,0.0,364141416.7460226,0.0
HFT,2084,0.0,0.0,18830907.344054163,0.0,369664211.03352195,0.0
HFT,2085,0.0,0.0,18395009.17019221,0.0,375425362.3206295,0.0
HFT,2086,0.0,0.0,17863808.67463957,0.0,378818077.09911716,0.0
HFT,2087,0.0,0.0,17370680.636521336,0.0,384330631.8880528,0.0
HFT,2088,0.0,0.0,16838883.259506762,0.0,390054806.1181354,0.0
HFT,2089,0.0,0.0,16276094.671119494,0.0,395744151.6845616,0.0
HFT,2090,0.0,0.0,15708527.039550332,0.0,401492876.3219856,0.0
HFT,2091,0.0,0.0,15018393.826105949,0.0,405366547.59852433,0.0
HFT,2092,0.0,0.0,14331845.876220131,0.0,410960094.46389735,0.0
HFT,2093,0.0,0.0,13563647.363579253,0.0,416589637.408575,0.0
HFT,2094,0.0,0.0,12653936.738084795,0.0,422870859.3854622,0.0
HFT,2095,0.0,0.0,11816932.230302773,0.0,428659421.6495416,0.0
HFT,2096,0.0,0.0,10740475.182070224,0.0,433036633.00616354,0.0
HFT,2097,0.0,0.0,9967195.588747561,0.0,438876804.9202123,0.0
HFT,2098,0.0,0.0,9003611.753964843,0.0,445821710.93891615,0.0
HFT,2099,0.0,0.0,8419390.746974027,0.0,450738402.1978048,0.0
HFT,2100,0.0,0.0,8119857.052754105,0.0,454098482.848707,0.0
midi_bus,1971,0.0011756233574082022,0.0,1328.2250773949931,0.0,0.0,0.0
midi_bus,1972,0.0016552670158093191,0.0,1913.4551905140934,0.0,0.0,0.0
midi_bus,1973,0.0017473814003476256,0.0,1889.6263318792796,0.0,0.0,0.0
midi_bus,1974,0.0017531014640876181,0.0,1919.9243125680923,0.0,0.0,0.0
midi_bus,1975,0.0015626571747478684,0.0,1673.4863123078733,0.0,0.0,0.0
midi_bus,1976,0.0015409394125049988,0.0,1604.3320104550462,0.0,0.0,0.0
midi_bus,1977,0.0017504993080146413,0.0,1952.1259381569616,0.0,0.0,0.0
midi_bus,1978,0.0018285898140703977,0.0,1948.6635882052915,0.0,0.0,0.0
midi_bus,1979,0.0019022283086139293,0.0,2042.3124360675595,0.0,0.0,0.0
midi_bus,1980,0.0017846715674745192,0.0,1925.3125297376882,0.0,0.0,0.0
midi_bus,1981,0.001745768595592693,0.0,1987.3261913903893,0.0,0.0,0.0
midi_bus,1982,0.001462090011441169,0.0,1697.4479135101483,0.0,0.0,0.0
midi_bus,1983,0.0016345717916557917,0.0,1930.4130916836511,0.0,0.0,0.0
midi_bus,1984,0.002070858191440096,0.0,2318.500433936625,0.0,0.0,0.0
midi_bus,1985,0.0020982441647237255,0.0,2246.8116538308905,0.0,0.0,0.0
midi_bus,1986,5.883779235217269e-07,0.0,50.544038017165065,0.0,0.0,0.0
midi_bus,1987,3.640479949905447e-05,0.0,88.7982305351153,0.0,0.0,0.0
midi_bus,1988,6.922598744334778e-05,0.0,142.16955272381256,0.0,0.0,0.0
midi_bus,1989,2.102539283513573e-19,0.0,0.00015262281657904209,0.0,0.0,0.0
midi_bus,1990,7.99428438936936e-18,0.0,0.0032404705763308,0.0,0.0,0.0
midi_bus,1991,4.28600489457934e-12,0.0,30960.720761976903,0.0,0.0,0.0
midi_bus,1992,4.172757167335372e-12,0.0,20431.034046205536,0.0,0.0,0.0
midi_bus,1993,1.2424805943742742e-09,0.0,17382.70594791662,0.0,0.0,0.0
midi_bus,1994,1.1120629646370265e-11,0.0,4636.462878665654,0.0,0.0,0.0
midi_bus,1995,1.1800148805529464e-11,0.0,242.73871108881588,0.0,0.0,0.0
midi_bus,1996,1.097206432000631e-11,0.0,396.86319372586973,0.0,0.0,0.0
midi_bus,1997,1.9398222085788856e-05,0.0,454.50382923679484,0.0,0.0,0.0
midi_bus,1998,1.834257096461901e-05,0.0,402.8379553590459,0.0,0.0,0.0
midi_bus,1999,1.7041070393117125e-05,0.0,1619.91669719671,0.0,0.0,0.0
midi_bus,2000,1.6270599088211008e-05,0.0,5958.025036974683,0.0,0.0,0.0
midi_bus,2001,1.6656432621575585e-05,0.0,3723.0437666561206,0.0,0.0,0.0
midi_bus,2002,2.26768402840153e-05,0.0,5991.12208846123,0.0,0.0,0.0
midi_bus,2003,3.941002798455273e-06,0.0,9963.562979778559,0.0,0.0,0.0
midi_bus,2004,6.325000047217385e-06,0.0,16997.318290675947,0.0,0.0,0.0
midi_bus,2005,5.159858993082959e-06,0.0,22710.793084233163,0.0,0.0,0.0
midi_bus,2006,4.281041587827707e-06,0.0,39701.77081995047,0.0,0.0,0.0
midi_bus,2007,9.867740767507162e-06,0.0,73449.13714995811,0.0,0.0,0.0
midi_bus,2008,2.854390044605361e-05,0.0,128322.0261492975,0.0,0.0,0.0
midi_bus,2009,0.000770695434652225,0.0,137012.31688617347,0.0,0.0,0.0
midi_bus,2010,0.0003635555956550828,0.0,238076.89483596734,0.0,0.0,0.0
midi_bus,2011,0.0036348469607089162,0.0,153188.76934643343,0.0,0.0,0.0
midi_bus,2012,0.0007845584520754301,0.0,127835.76456697086,0.0,0.0,0.0
midi_bus,2013,0.0021431200067711866,0.0,111710.73178048509,0.0,0.0,0.0
midi_bus,2014,0.003441717087584029,0.0,114427.69934907847,0.0,0.0,0.0
midi_bus,2015,0.003957644340200684,0.0,148603.30032656246,0.0,0.0,0.0
midi_bus,2016,0.0044709662152297835,0.0,182526.68355586944,0.0,0.0,0.0
midi_bus,2017,0.005289768622218064,0.0,198826.4315133268,0.0,0.0,0.0
midi_bus,2018,0.006209257549669623,0.0,208559.28431318546,0.0,0.0,0.0
midi_bus,2019,0.009059297048603476,0.0,240780.4792948089,0.0,0.0,0.0
midi_bus,2020,0.01909588812504129,0.0,262074.5652051333,0.0,0.0,0.0
midi_bus,2021,565.7147957493672,0.0,160579.03371959852,0.0,0.0,0.0
midi_bus,2022,1664.1680626760892,0.0,210902.78273620727,0.0,0.0,0.0
midi_bus,2023,13132.611791601537,0.0,172313.8065302081,0.0,0.0,0.0
midi_bus,2024,55437.346987546014,0.0,157463.7962514778,0.0,0.0,0.0
midi_bus,2025,99682.34328605716,0.0,140078.49793600966,0.0,0.0,0.0
midi_bus,2026,216588.76243570884,0.0,117486.34641740636,0.0,0.0,0.0
midi_bus,2027,417423.0578153947,0.0,94079.52923165521,0.0,0.0,0.0
midi_bus,2028,741501.4378490688,0.0,78844.84679799734,0.0,0.0,0.0
midi_bus,2029,1264523.4908069223,0.0,66778.64123885299,0.0,0.0,0.0
midi_bus,2030,2009165.381958591,0.0,51229.92553763872,0.0,0.0,0.0
midi_bus,2031,2370420.4898915878,0.0,43538.387921689624,0.0,0.0,0.0
midi_bus,2032,2766246.1515395613,0.0,38260.72116806942,0.0,0.0,0.0
midi_bus,2033,3187662.7754974943,0.0,25856.661970605746,0.0,0.0,0.0
midi_bus,2034,3692374.0249622595,0.0,24955.340537400265,0.0,0.0,0.0
midi_bus,2035,4317509.82836572,0.0,22991.921661707973,0.0,0.0,0.0
midi_bus,2036,5096071.920353601,0.0,33733.018235615404,0.0,0.0,0.0
midi_bus,2037,5731570.166641994,0.0,32672.029501980265,0.0,0.0,0.0
midi_bus,2038,6568214.424614683,0.0,27565.097330768996,0.0,0.0,0.0
midi_bus,2039,7496391.05819169,0.0,18902.84701089302,0.0,0.0,0.0
midi_bus,2040,8434720.827193718,0.0,8576.224920541274,0.0,0.0,0.0
midi_bus,2041,9421189.994423032,0.0,7153.512453936283,0.0,0.0,0.0
midi_bus,2042,10580136.413091337,0.0,5960.829266841142,0.0,0.0,0.0
midi_bus,2043,11882155.182258641,0.0,4998.641291513702,0.0,0.0,0.0
midi_bus,2044,13167419.997385787,0.0,4014.9591027948277,0.0,0.0,0.0
midi_bus,2045,14457251.554257803,0.0,3092.031969589372,0.0,0.0,0.0
midi_bus,2046,15235313.082607467,0.0,2167.1361099488286,0.0,0.0,0.0
midi_bus,2047,16032909.319571747,0.0,1188.5485022655944,0.0,0.0,0.0
midi_bus,2048,16710634.754340839,0.0,281.6230156506647,0.0,0.0,0.0
midi_bus,2049,17353344.325709097,0.0,37.65112747758883,0.0,0.0,0.0
midi_bus,2050,18031967.084723182,0.0,24.018917777347337,0.0,0.0,0.0
midi_bus,2051,18566149.12021598,0.0,18.37465220877824,0.0,0.0,0.0
midi_bus,2052,19076157.910075348,0.0,14.797351013675648,0.0,0.0,0.0
midi_bus,2053,19568613.08255651,0.0,12.548122662859413,0.0,0.0,0.0
midi_bus,2054,20046126.346290324,0.0,10.906018144330694,0.0,0.0,0.0
midi_bus,2055,20446772.857688688,0.0,9.599468856999072,0.0,0.0,0.0
midi_bus,2056,20663517.343937457,0.0,296.3579095252919,0.0,0.0,0.0
midi_bus,2057,21006033.64040942,0.0,200.533535839572,0.0,0.0,0.0
midi_bus,2058,21351814.595291514,0.0,108.14142187455545,0.0,0.0,0.0
midi_bus,2059,21593774.01762785,0.0,32.02217826094157,0.0,0.0,0.0
midi_bus,2060,21720778.439757407,0.0,5.034625814258467,0.0,0.0,0.0
midi_bus,2061,21694185.467621215,0.0,11.285397376158217,0.0,0.0,0.0
midi_bus,2062,21754621.95800413,0.0,46.01365661059994,0.0,0.0,0.0
midi_bus,2063,21759155.400828883,0.0,54.81128479723455,0.0,0.0,0.0
midi_bus,2064,21734751.31748221,0.0,59.01841304040073,0.0,0.0,0.0
midi_bus,2065,21715640.685155433,0.0,40.53675879477548,0.0,0.0,0.0
midi_bus,2066,21578189.236987513,0.0,13.273985837155875,0.0,0.0,0.0
midi_bus,2067,21515680.582028504,0.0,4.364422319705274,0.0,0.0,0.0
midi_bus,2068,21459850.021615192,0.0,4.280842767741122,0.0,0.0,0.0
midi_bus,2069,21438481.260431405,0.0,5.096731808872664,0.0,0.0,0.0
midi_bus,2070,21460449.718839146,0.0,11.584106252666778,0.0,0.0,0.0
midi_bus,2071,21435425.233732965,0.0,15.776589166845472,0.0,0.0,0.0
midi_bus,2072,21519314.96269264,0.0,18.314909539757256,0.0,0.0,0.0
midi_bus,2073,21613100.002596434,0.0,22.302913182658582,0.0,0.0,0.0
midi_bus,2074,21705367.587699465,0.0,25.19968959376265,0.0,0.0,0.0
midi_bus,2075,21795334.93516756,0.0,26.323947625430606,0.0,0.0,0.0
midi_bus,2076,21807864.800752282,0.0,25.995985518507037,0.0,0.0,0.0
midi_bus,2077,21918961.16048115,0.0,24.858295506273073,0.0,0.0,0.0
midi_bus,2078,22050379.58947274,0.0,23.277716554776635,0.0,0.0,0.0
midi_bus,2079,22201198.94648577,0.0,21.5995795885653,0.0,0.0,0.0
midi_bus,2080,22360622.663838986,0.0,20.09410684217943,0.0,0.0,0.0
midi_bus,2081,22439092.264587037,0.0,18.911425661434016,0.0,0.0,0.0
midi_bus,2082,22606053.37014084,0.0,18.241815071745556,0.0,0.0,0.0
midi_bus,2083,22772728.985295147,0.0,18.10795759662261,0.0,0.0,0.0
midi_bus,2084,22941354.79573125,0.0,18.482910410092114,0.0,0.0,0.0
midi_bus,2085,23123068.877175037,0.0,19.28849310441201,0.0,0.0,0.0
midi_bus,2086,23256570.68510875,0.0,20.376600711359025,0.0,0.0,0.0
midi_bus,2087,23468940.27629534,0.0,21.64924014020868,0.0,0.0,0.0
midi_bus,2088,23706377.633806996,0.0,22.95712151832861,0.0,0.0,0.0
midi_bus,2089,23977603.03838091,0.0,24.0781013289928,0.0,0.0,0.0
midi_bus,2090,24276568.89997818,0.0,24.813230602479003,0.0,0.0,0.0
midi_bus,2091,24562306.447892237,0.0,25.328527775997443,0.0,0.0,0.0
midi_bus,2092,25013602.53893271,0.0,25.86770519396677,0.0,0.0,0.0
midi_bus,2093,25616082.3134877,0.0,26.480787344625107,0.0,0.0,0.0
midi_bus,2094,26337390.65557053,0.0,27.130255608171492,0.0,0.0,0.0
midi_bus,2095,27124821.403375342,0.0,27.91210281448868,0.0,0.0,0.0
midi_bus,2096,27929389.756352834,0.0,28.8155995756802,0.0,0.0,0.0
midi_bus,2097,28749520.608016584,0.0,29.91604654034417,0.0,0.0,0.0
midi_bus,2098,29460616.328598067,0.0,30.892440014165157,0.0,0.0,0.0
midi_bus,2099,30044141.583904568,0.0,31.896458145482196,0.0,0.0,0.0
midi_bus,2100,30558552.303058483,0.0,32.979647002704034,0.0,0.0,0.0
reg_bus,1971,0.014687223650073767,0.0,18833.247649033605,0.0,0.0,24637.729738336275
reg_bus,1972,0.02067875108479318,0.0,27135.138704142606,0.0,0.0,35498.29674978206
reg_bus,1973,0.021827215840872147,0.0,26769.484309957992,0.0,0.0,35019.94621207618
reg_bus,1974,0.021898549339110392,0.0,27202.745215243845,0.0,0.0,35586.73985758145
reg_bus,1975,0.019519006102274233,0.0,23703.363871919788,0.0,0.0,31008.835218123633
reg_bus,1976,0.0192474567773682,0.0,22712.193616651813,0.0,0.0,29712.182334360114
reg_bus,1977,0.02186578239244342,0.0,27661.042506235077,0.0,0.0,36186.286202834395
reg_bus,1978,0.022840725530559016,0.0,27593.411984485163,0.0,0.0,36097.811684292676
reg_bus,1979,0.023760502860302197,0.0,28919.930412014208,0.0,0.0,37833.16838539912
reg_bus,1980,0.022291648535741983,0.0,27266.128605809037,0.0,0.0,35669.65826220743
reg_bus,1981,0.02180604136657256,0.0,28160.68016073288,0.0,0.0,36839.91417667661
reg_bus,1982,0.018262247129352586,0.0,24059.279648417032,0.0,0.0,31474.44565770639
reg_bus,1983,0.020416829785907156,0.0,27368.38145424153,0.0,0.0,35803.42584687478
reg_bus,1984,0.025865957245457996,0.0,32850.312654485715,0.0,0.0,42974.91012152851
reg_bus,1985,0.02620766137868326,0.0,31809.976781864192,0.0,0.0,41613.938580858034
reg_bus,1986,8.02584373427903e-06,0.0,765.6264662020535,0.0,0.0,1001.5955987772653
reg_bus,1987,0.0013944667639359662,0.0,1812.7436635131323,0.0,0.0,2371.438495434804
reg_bus,1988,0.0016679285436738524,0.0,2517.969418400909,0.0,0.0,3294.0176425941086
reg_bus,1989,2.736142860406302e-18,0.0,0.002206220240282951,0.0,0.0,0.002886186121863894
reg_bus,1990,1.0403778044643805e-16,0.0,0.04684387873729544,0.0,0.0,0.06128134912177444
reg_bus,1991,5.429924010693403e-11,0.0,439035.04604007467,0.0,0.0,574347.3994758109
reg_bus,1992,4.937879259950831e-11,0.0,269742.46615214256,0.0,0.0,352878.17079753923
reg_bus,1993,1.4807076984559208e-08,0.0,215670.30385937044,0.0,0.0,282140.75226519414
reg_bus,1994,1.4471761443624337e-10,0.0,47534.7323151412,0.0,0.0,62185.12653330793
reg_bus,1995,1.5356051701379765e-10,0.0,3454.592364376519,0.0,0.0,4519.311518813416
reg_bus,1996,1.427842462036758e-10,0.0,5657.296163733547,0.0,0.0,7400.897420412048
reg_bus,1997,0.00025032655403546604,0.0,6117.9412490817385,0.0,0.0,8003.515157781501
reg_bus,1998,0.0002372146087773902,0.0,5752.668026273375,0.0,0.0,7525.663268949561
reg_bus,1999,0.0002208989538592931,0.0,20950.6683829326,0.0,0.0,27407.747994231693
reg_bus,2000,0.00021143031106428997,0.0,77432.94431457593,0.0,0.0,101298.08679586866
reg_bus,2001,0.0002168965791847627,0.0,48731.60146956526,0.0,0.0,63750.875536332744
reg_bus,2002,0.0002955442874528772,0.0,79710.70312413613,0.0,0.0,104277.85996223935
reg_bus,2003,5.187540679437765e-05,0.0,135293.31903658595,0.0,0.0,176991.25993607298
reg_bus,2004,8.2909003513104e-05,0.0,234394.9010395584,0.0,0.0,306636.34503964824
reg_bus,2005,6.765293811721094e-05,0.0,320965.1633016389,0.0,0.0,419887.9076445738
reg_bus,2006,5.568757694795707e-05,0.0,560688.4762818787,0.0,0.0,733494.9024518954
reg_bus,2007,0.00012835641232812625,0.0,1027976.5160664446,0.0,0.0,1344802.9811053814
reg_bus,2008,0.0003713571526689842,0.0,1754903.6038639946,0.0,0.0,2295771.8986241147
reg_bus,2009,0.010024792312573385,0.0,1804001.2263046808,0.0,0.0,2360001.6042563035
reg_bus,2010,0.0047284693096752315,0.0,2972809.3739085393,0.0,0.0,3889041.0878180703
reg_bus,2011,0.04725811848778594,0.0,1825947.1324119156,0.0,0.0,2388711.3262149915
reg_bus,2012,0.010194084755577681,0.0,1489027.6312494515,0.0,0.0,1947951.8901044705
reg_bus,2013,0.02782129988236675,0.0,1291013.672956475,0.0,0.0,1688909.2395660593
reg_bus,2014,0.04464470320351232,0.0,1319704.4634350229,0.0,0.0,1726442.6461788684
reg_bus,2015,0.05123208722409974,0.0,1690370.2418516597,0.0,0.0,2211349.0968791433
reg_bus,2016,0.05791617551773392,0.0,2010534.7584144762,0.0,0.0,2630189.59526513
reg_bus,2017,0.06845355716113041,0.0,2137673.657476564,0.0,0.0,2796513.2104462115
reg_bus,2018,0.0800974496331343,0.0,2181372.812138111,0.0,0.0,2853680.618983798
reg_bus,2019,0.1151741226370537,0.0,2480043.016549703,0.0,0.0,3244402.172426619
reg_bus,2020,0.2196344940067201,0.0,2640607.716414021,0.0,0.0,3454453.5536237857
reg_bus,2021,7351.4102787220845,0.0,1699116.5860207214,0.0,0.0,2222791.0992289265
reg_bus,2022,21603.871563119887,0.0,2303462.2781440555,0.0,0.0,3013398.5456872475
reg_bus,2023,170581.71817784905,0.0,1943515.7195765262,0.0,0.0,2542515.021175362
reg_bus,2024,716980.130626026,0.0,1854898.864220433,0.0,0.0,2426586.097316959
reg_bus,2025,1269286.1112496483,0.0,1791885.4573156303,0.0,0.0,2344151.7069094097
reg_bus,2026,2743182.375891424,0.0,1600707.813146109,0.0,0.0,2094052.3497918881
reg_bus,2027,5267825.46788611,0.0,1372935.6177009763,0.0,0.0,1796079.8546419842
reg_bus,2028,9333307.367383314,0.0,1207918.131853883,0.0,0.0,1580203.3210504837
reg_bus,2029,15844454.925178187,0.0,1060159.5790204233,0.0,0.0,1386904.9925100687
reg_bus,2030,24938061.062642474,0.0,862582.8476754163,0.0,0.0,1128434.324009987
reg_bus,2031,29405601.236245,0.0,753213.3592181535,0.0,0.0,985356.7227022704
reg_bus,2032,34335229.47642808,0.0,640509.9260176003,0.0,0.0,837917.6415751608
reg_bus,2033,39630723.03620052,0.0,436094.0448675081,0.0,0.0,570499.9700040792
reg_bus,2034,46003387.95883418,0.0,367666.5383146211,0.0,0.0,480982.8328284467
reg_bus,2035,53970978.31767573,0.0,301145.04989925644,0.0,0.0,393959.15618749283
reg_bus,2036,63916906.96330663,0.0,389457.2180352201,0.0,0.0,509489.48700835876
reg_bus,2037,72132974.81371343,0.0,367863.8418796051,0.0,0.0,481240.94613957853
reg_bus,2038,83010395.97325742,0.0,311584.6131742909,0.0,0.0,407616.23452951014
reg_bus,2039,95191847.89541443,0.0,216878.5598530227,0.0,0.0,283721.3975903811
reg_bus,2040,107701445.42137975,0.0,116813.72212500837,0.0,0.0,152816.17750274134
reg_bus,2041,120919164.43212155,0.0,102151.34023761695,0.0,0.0,133634.79099817728
reg_bus,2042,136369935.71599644,0.0,86243.3279664776,0.0,0.0,112823.86585412268
reg_bus,2043,153661897.67927873,0.0,73063.29371487538,0.0,0.0,95581.6924429449
reg_bus,2044,170710849.12878293,0.0,59247.05093333937,0.0,0.0,77507.22849371633
reg_bus,2045,187713289.98974407,0.0,46074.35040012695,0.0,0.0,60274.6490822057
reg_bus,2046,197901629.48382458,0.0,32799.86936496853,0.0,0.0,42908.92001182829
reg_bus,2047,208531136.39445564,0.0,18674.684776420636,0.0,0.0,24430.297157636025
reg_bus,2048,217596200.66508618,0.0,4305.670327600726,0.0,0.0,5632.695107071084
reg_bus,2049,226177875.454516,0.0,544.7181301934498,0.0,0.0,712.6024319676354
reg_bus,2050,235119713.08654597,0.0,347.72055132700945,0.0,0.0,454.88941304906666
reg_bus,2051,241948450.2165178,0.0,265.9639729163351,0.0,0.0,347.93513086832195
reg_bus,2052,248388999.0156754,0.0,214.07169454664142,0.0,0.0,280.04944519368456
reg_bus,2053,254603584.81473672,0.0,181.39734174432388,0.0,0.0,237.30472644807998
reg_bus,2054,260677633.94575667,0.0,157.53674682506804,0.0,0.0,206.09020094270667
reg_bus,2055,265825419.46003604,0.0,138.56448490048348,0.0,0.0,181.27061217177663
reg_bus,2056,268671385.13966966,0.0,4586.958887421525,0.0,0.0,6000.677923674075
reg_bus,2057,273213783.70862836,0.0,2947.8293772441884,0.0,0.0,3856.3621564805903
reg_bus,2058,277788877.57659066,0.0,1505.40417837388,0.0,0.0,1969.375754411925
reg_bus,2059,280995072.235056,0.0,378.2605065813933,0.0,0.0,494.84190439636063
reg_bus,2060,282681138.18449306,0.0,73.15908039089463,0.0,0.0,95.70700095533293
reg_bus,2061,282347536.00878197,0.0,140.0731900455042,0.0,0.0,183.24430626937405
reg_bus,2062,283143969.29053533,0.0,656.7007636676046,0.0,0.0,859.0985600103486
reg_bus,2063,283213174.6970487,0.0,787.5204625927597,0.0,0.0,1030.2374122628023
reg_bus,2064,282900668.0325299,0.0,839.7060757893479,0.0,0.0,1098.506839725921
reg_bus,2065,282648749.9469882,0.0,590.5725034826744,0.0,0.0,772.5893061092679
reg_bus,2066,280848919.99863845,0.0,202.57100482216424,0.0,0.0,265.0041969963659
reg_bus,2067,280016675.2879373,0.0,67.3829512750624,0.0,0.0,88.15064579230412
reg_bus,2068,279269269.9828395,0.0,61.89538737874555,0.0,0.0,80.97179280109123
reg_bus,2069,278973135.82565075,0.0,77.27515894050029,0.0,0.0,101.09167134054786
reg_bus,2070,279246396.25912833,0.0,170.34611975187914,0.0,0.0,222.84747373222953
reg_bus,2071,278915463.72468114,0.0,229.28825488994116,0.0,0.0,299.95581016563
reg_bus,2072,280008237.5845631,0.0,265.01806811129313,0.0,0.0,346.6976944243022
reg_bus,2073,281235029.71799743,0.0,320.9086452250888,0.0,0.0,419.81397047140393
reg_bus,2074,282444796.21184206,0.0,361.9423654218298,0.0,0.0,473.49444700397487
reg_bus,2075,283625866.2979496,0.0,377.88167427012036,0.0,0.0,494.3463144554098
reg_bus,2076,283797778.4906479,0.0,373.39128692215485,0.0,0.0,488.47197180526234
reg_bus,2077,285250394.4418205,0.0,357.572898604805,0.0,0.0,467.77829307536314
reg_bus,2078,286964326.6830007,0.0,335.53216335274686,0.0,0.0,438.9445152512017
reg_bus,2079,288927936.7266836,0.0,312.0807958210424,0.0,0.0,408.2653426487202
reg_bus,2080,291001052.52141196,0.0,290.9863228058044,0.0,0.0,380.6694688593059
reg_bus,2081,292019012.101774,0.0,274.3359143118911,0.0,0.0,358.8873380135015
reg_bus,2082,294187600.68696743,0.0,264.8534788554399,0.0,0.0,346.4823781036182
reg_bus,2083,296352186.88795817,0.0,262.8883579593838,0.0,0.0,343.9115991042422
reg_bus,2084,298543214.7779785,0.0,268.1044675301169,0.0,0.0,350.7353344627773
reg_bus,2085,300905006.20210826,0.0,279.4389463965891,0.0,0.0,365.5631449532433
reg_bus,2086,302641209.0879724,0.0,294.8216257397596,0.0,0.0,385.6868274642592
reg_bus,2087,305404757.34613204,0.0,312.8954837042968,0.0,0.0,409.3311205886202
reg_bus,2088,308495589.9917107,0.0,331.54749201442576,0.0,0.0,433.73175230257766
reg_bus,2089,312026651.7273088,0.0,347.59218506048944,0.0,0.0,454.7214837819583
reg_bus,2090,315919367.30001074,0.0,358.16147126220204,0.0,0.0,468.5482661744934
reg_bus,2091,319639575.2730595,0.0,365.64489627621236,0.0,0.0,478.3381126451917
reg_bus,2092,325513976.7803112,0.0,373.54377411815324,0.0,0.0,488.6714561635026
reg_bus,2093,333355335.39030725,0.0,382.55219998967954,0.0,0.0,500.4563148424516
reg_bus,2094,342742327.7690001,0.0,392.09708426012236,0.0,0.0,512.9429705399249
reg_bus,2095,352989227.3006498,0.0,403.53911202768927,0.0,0.0,527.9114769320729
reg_bus,2096,363458875.86820465,0.0,416.7040018677586,0.0,0.0,545.1338383636272
reg_bus,2097,374130448.1142829,0.0,432.66941729791665,0.0,0.0,566.0198585493981
reg_bus,2098,383383217.63578665,0.0,446.7948689415177,0.0,0.0,584.4988307660607
reg_bus,2099,390975985.6338591,0.0,461.27965755221476,0.0,0.0,603.4478890372429
reg_bus,2100,397669227.71868837,0.0,476.88027207464546,0.0,0.0,623.8566752195702
car,1971,6.672917719871893e-34,0.0,1627.4347314860806,0.0,382.93415647057975,0.0
car,1972,1.2683514079121412e-33,0.0,3473.5872492824337,0.0,650.975551363587,0.0
car,1973,1.5380974323611793e-33,0.0,3922.444886316345,0.0,1052.051869001782,0.0
car,1974,1.608299224423082e-33,0.0,3384.025557226841,0.0,750.6218052166048,0.0
car,1975,1.4766532124875017e-33,0.0,3457.0640063825635,0.0,860.867235240627,0.0
car,1976,1.425199297200763e-33,0.0,3668.4467252347736,0.0,943.9032246884564,0.0
car,1977,2.075064847037204e-33,0.0,3179.8124402171798,0.0,938.4975507343349,0.0
car,1978,2.162680181920104e-33,0.0,3578.328359201211,0.0,1073.2757404685638,0.0
car,1979,2.7987392674528725e-33,0.0,4086.3286237566554,0.0,1436.8310986985289,0.0
car,1980,2.521276324282047e-33,0.0,3974.484839958429,0.0,1574.6674244757417,0.0
car,1981,1.040092725264078e-33,0.0,1008.7134559042813,0.0,715.3553381691536,0.0
car,1982,0.0,0.0,730.0973824398644,0.0,701.7738978426318,0.0
car,1983,7.92163119695495e-34,0.0,958.4678104818562,0.0,871.1436421127918,0.0
car,1984,5.478226360158687e-34,0.0,907.9661056626041,0.0,995.644016975233,0.0
car,1985,1.48309287364454e-35,0.0,1062.928254910423,0.0,1046.9445263569662,0.0
car,1986,4.600329376213436e-14,0.0,1550454.484049365,0.0,647938.4355094127,0.0
car,1987,1.9560475025359708e-14,0.0,853303.06471268,0.0,353008.5513298634,0.0
car,1988,2.7384331223184075e-14,0.0,2247630.5856521213,0.0,904171.7970924826,0.0
car,1989,4.418881141142298e-14,0.0,2874092.109350466,0.0,1151874.469073888,0.0
car,1990,5.761410747472092e-14,0.0,3218580.884368922,0.0,1277110.2359944894,0.0
car,1991,5.257028899060327e-14,0.0,3376392.8477272466,0.0,1327246.5412505171,0.0
car,1992,5.382254093179387e-14,0.0,3866854.102294623,0.0,1508614.0007097533,0.0
car,1993,4.3972562181263494e-14,0.0,4418662.126868522,0.0,1713507.538625065,0.0
car,1994,5.2552086999792666e-14,0.0,3747247.312123759,0.0,1463655.8263454703,0.0
car,1995,3.086671364759439e-14,0.0,1994870.1824993868,0.0,787211.552358233,0.0
